[2022-11-05 16:35:36] [INFO]: {'enable_float16': False, 'with_test': False, 'fix_BN': False, 'log_iter': 100, 'restore_ckpt_strict': True, 'optimizer_reset': False, 'scheduler_reset': False, 'restore_hint': 0, 'save_iter': 2000, 'save_name': 'spaAlign', 'sync_BN': False, 'total_iter': 40000, 'sampler': {'batch_shuffle': False, 'batch_size': [8, 16], 'frames_num_fixed': 30, 'frames_num_max': 50, 'frames_num_min': 25, 'sample_type': 'unfixed_ordered', 'type': 'TripletSampler', 'frames_skip_num': 0}, 'transform': [{'img_w': 64, 'type': 'BaseSilCuttingTransform'}]}
[2022-11-05 16:35:36] [INFO]: {'model': 'AffineTrans', 'align_cfg': {'h_ratio': 0.4, 'w_ratio': 0.4, 'feat_c': [1, 8, 16, 32]}, 'time_dim': 5, 'in_channels': [1, 32, 64, 128], 'SeparateFCs': {'in_channels': 128, 'out_channels': 256, 'parts_num': 32}, 'SeparateBNNecks': {'class_num': 74, 'in_channels': 256, 'parts_num': 32}, 'bin_num': [32]}
[2022-11-05 16:35:37] [INFO]: [{'loss_term_weights': 1.0, 'margin': 0.2, 'type': 'TripletLoss', 'log_prefix': 'triplet'}, {'loss_term_weights': 0.1, 'scale': 16, 'type': 'CrossEntropyLoss', 'log_prefix': 'softmax', 'log_accuracy': True}, {'loss_term_weights': 0.1, 'type': 'AffineTransformationLossV2', 'alpha': 1.0, 'beta': 0.1, 'log_prefix': 'affine'}]
[2022-11-05 16:35:37] [INFO]: {'dataset_name': 'OccCASIA-BN', 'dataset_root': '/home/pengyunjie/data/casia-bn2/occlusion_occlab64pkl', 'num_workers': 1, 'dataset_partition': './misc/partitions/OccCASIA-BN.json', 'remove_no_gallery': False, 'cache': False, 'test_dataset_name': 'OccCASIA-BN'}
[2022-11-05 16:35:37] [INFO]: -------- Train Pid List --------
[2022-11-05 16:35:37] [INFO]: [001, 002, ..., 074]
[2022-11-05 16:35:41] [INFO]: {'lr': 0.1, 'momentum': 0.9, 'solver': 'SGD', 'weight_decay': 0.0005}
[2022-11-05 16:35:41] [INFO]: {'gamma': 0.1, 'milestones': [10000, 20000, 30000], 'scheduler': 'MultiStepLR'}
[2022-11-05 16:35:42] [INFO]: Parameters Count: 4.98321M
[2022-11-05 16:35:42] [INFO]: Model Initialization Finished!
[2022-11-05 16:36:54] [INFO]: Iteration 00100, Cost 80.30s, triplet_loss=0.1987, triplet_hard_loss=0.8000, triplet_loss_num=205017.5156, triplet_mean_dist=0.2034, softmax_loss=4.2791, softmax_accuracy=0.0502, affine_affineMatrixloss=0.1405, affine_affineTransloss=0.0044, affine_loss_num=343.9200, affine_loss_sum=0.1410
[2022-11-05 20:36:29] [INFO]: Iteration 20500, Cost 70.62s, triplet_loss=0.1819, triplet_hard_loss=1.1058, triplet_loss_num=18815.8301, triplet_mean_dist=2.1447, softmax_loss=1.2951, softmax_accuracy=0.8924, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=339.4300, affine_loss_sum=0.0149
[2022-11-05 20:37:40] [INFO]: Iteration 20600, Cost 70.33s, triplet_loss=0.1797, triplet_hard_loss=1.0901, triplet_loss_num=17820.4941, triplet_mean_dist=2.1735, softmax_loss=1.2882, softmax_accuracy=0.8944, affine_affineMatrixloss=0.0150, affine_affineTransloss=0.0008, affine_loss_num=333.1300, affine_loss_sum=0.0151
[2022-11-05 20:38:49] [INFO]: Iteration 20700, Cost 69.64s, triplet_loss=0.1806, triplet_hard_loss=1.0947, triplet_loss_num=17902.7871, triplet_mean_dist=2.1760, softmax_loss=1.3041, softmax_accuracy=0.8875, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=331.4000, affine_loss_sum=0.0147
[2022-11-05 20:39:59] [INFO]: Iteration 20800, Cost 69.48s, triplet_loss=0.1810, triplet_hard_loss=1.0977, triplet_loss_num=17995.6504, triplet_mean_dist=2.1676, softmax_loss=1.2837, softmax_accuracy=0.8951, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=350.4300, affine_loss_sum=0.0149
[2022-11-05 20:41:09] [INFO]: Iteration 20900, Cost 70.06s, triplet_loss=0.1802, triplet_hard_loss=1.0927, triplet_loss_num=17587.8223, triplet_mean_dist=2.1801, softmax_loss=1.2857, softmax_accuracy=0.8955, affine_affineMatrixloss=0.0150, affine_affineTransloss=0.0008, affine_loss_num=337.7400, affine_loss_sum=0.0151
[2022-11-05 20:42:19] [INFO]: Iteration 21000, Cost 70.52s, triplet_loss=0.1823, triplet_hard_loss=1.1032, triplet_loss_num=18160.7109, triplet_mean_dist=2.1721, softmax_loss=1.2792, softmax_accuracy=0.8968, affine_affineMatrixloss=0.0149, affine_affineTransloss=0.0008, affine_loss_num=349.2800, affine_loss_sum=0.0150
[2022-11-05 20:43:30] [INFO]: Iteration 21100, Cost 70.30s, triplet_loss=0.1813, triplet_hard_loss=1.0989, triplet_loss_num=18350.7266, triplet_mean_dist=2.1670, softmax_loss=1.2907, softmax_accuracy=0.8939, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=334.6000, affine_loss_sum=0.0149
[2022-11-05 20:44:40] [INFO]: Iteration 21200, Cost 70.45s, triplet_loss=0.1812, triplet_hard_loss=1.1068, triplet_loss_num=17997.8848, triplet_mean_dist=2.1729, softmax_loss=1.2849, softmax_accuracy=0.8962, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=354.6800, affine_loss_sum=0.0145
[2022-11-05 20:45:50] [INFO]: Iteration 21300, Cost 69.80s, triplet_loss=0.1802, triplet_hard_loss=1.0920, triplet_loss_num=17625.8105, triplet_mean_dist=2.1810, softmax_loss=1.2792, softmax_accuracy=0.8978, affine_affineMatrixloss=0.0149, affine_affineTransloss=0.0008, affine_loss_num=341.5600, affine_loss_sum=0.0150
[2022-11-05 20:46:59] [INFO]: Iteration 21400, Cost 69.16s, triplet_loss=0.1809, triplet_hard_loss=1.1002, triplet_loss_num=18402.1152, triplet_mean_dist=2.1635, softmax_loss=1.2951, softmax_accuracy=0.8926, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=332.6300, affine_loss_sum=0.0147
[2022-11-05 20:48:10] [INFO]: Iteration 21500, Cost 70.70s, triplet_loss=0.1824, triplet_hard_loss=1.1063, triplet_loss_num=17342.2734, triplet_mean_dist=2.1871, softmax_loss=1.2860, softmax_accuracy=0.8952, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=339.8200, affine_loss_sum=0.0145
[2022-11-05 20:49:21] [INFO]: Iteration 21600, Cost 70.83s, triplet_loss=0.1814, triplet_hard_loss=1.1016, triplet_loss_num=17749.5215, triplet_mean_dist=2.1867, softmax_loss=1.2749, softmax_accuracy=0.8995, affine_affineMatrixloss=0.0149, affine_affineTransloss=0.0008, affine_loss_num=350.0700, affine_loss_sum=0.0150
[2022-11-05 20:50:31] [INFO]: Iteration 21700, Cost 70.24s, triplet_loss=0.1805, triplet_hard_loss=1.0952, triplet_loss_num=18080.7520, triplet_mean_dist=2.1730, softmax_loss=1.2822, softmax_accuracy=0.8962, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=355.2400, affine_loss_sum=0.0147
[2022-11-05 20:51:41] [INFO]: Iteration 21800, Cost 69.69s, triplet_loss=0.1806, triplet_hard_loss=1.0962, triplet_loss_num=17471.7109, triplet_mean_dist=2.1815, softmax_loss=1.2752, softmax_accuracy=0.8988, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=335.2400, affine_loss_sum=0.0147
[2022-11-05 20:52:51] [INFO]: Iteration 21900, Cost 70.56s, triplet_loss=0.1818, triplet_hard_loss=1.1042, triplet_loss_num=18037.4570, triplet_mean_dist=2.1810, softmax_loss=1.2954, softmax_accuracy=0.8902, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=335.5300, affine_loss_sum=0.0148
[2022-11-05 20:54:02] [INFO]: Iteration 22000, Cost 70.43s, triplet_loss=0.1804, triplet_hard_loss=1.0947, triplet_loss_num=17875.5645, triplet_mean_dist=2.1769, softmax_loss=1.2889, softmax_accuracy=0.8945, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=341.2600, affine_loss_sum=0.0148
[2022-11-05 20:55:12] [INFO]: Iteration 22100, Cost 70.60s, triplet_loss=0.1811, triplet_hard_loss=1.0980, triplet_loss_num=17283.5547, triplet_mean_dist=2.1905, softmax_loss=1.2820, softmax_accuracy=0.8975, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=340.5800, affine_loss_sum=0.0148
[2022-11-05 20:56:22] [INFO]: Iteration 22200, Cost 69.94s, triplet_loss=0.1800, triplet_hard_loss=1.0909, triplet_loss_num=17024.0684, triplet_mean_dist=2.1964, softmax_loss=1.2725, softmax_accuracy=0.8984, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=349.8300, affine_loss_sum=0.0147
[2022-11-05 20:57:33] [INFO]: Iteration 22300, Cost 70.44s, triplet_loss=0.1816, triplet_hard_loss=1.0997, triplet_loss_num=17250.8750, triplet_mean_dist=2.1945, softmax_loss=1.2702, softmax_accuracy=0.9020, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=348.0800, affine_loss_sum=0.0147
[2022-11-05 20:58:43] [INFO]: Iteration 22400, Cost 70.00s, triplet_loss=0.1817, triplet_hard_loss=1.1063, triplet_loss_num=17413.0430, triplet_mean_dist=2.1817, softmax_loss=1.2724, softmax_accuracy=0.9004, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=333.4000, affine_loss_sum=0.0145
[2022-11-05 20:59:53] [INFO]: Iteration 22500, Cost 70.45s, triplet_loss=0.1820, triplet_hard_loss=1.1050, triplet_loss_num=18025.4121, triplet_mean_dist=2.1761, softmax_loss=1.2944, softmax_accuracy=0.8927, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=334.4700, affine_loss_sum=0.0145
[2022-11-05 21:01:05] [INFO]: Iteration 22600, Cost 71.69s, triplet_loss=0.1805, triplet_hard_loss=1.0925, triplet_loss_num=18006.9902, triplet_mean_dist=2.1744, softmax_loss=1.2905, softmax_accuracy=0.8947, affine_affineMatrixloss=0.0149, affine_affineTransloss=0.0008, affine_loss_num=342.5900, affine_loss_sum=0.0150
[2022-11-05 21:02:17] [INFO]: Iteration 22700, Cost 71.71s, triplet_loss=0.1812, triplet_hard_loss=1.1034, triplet_loss_num=17453.5605, triplet_mean_dist=2.1934, softmax_loss=1.2705, softmax_accuracy=0.9011, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=358.6900, affine_loss_sum=0.0148
[2022-11-05 21:03:27] [INFO]: Iteration 22800, Cost 70.69s, triplet_loss=0.1803, triplet_hard_loss=1.0988, triplet_loss_num=17353.9883, triplet_mean_dist=2.1956, softmax_loss=1.2704, softmax_accuracy=0.9015, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=340.2600, affine_loss_sum=0.0146
[2022-11-05 21:04:37] [INFO]: Iteration 22900, Cost 69.53s, triplet_loss=0.1802, triplet_hard_loss=1.0940, triplet_loss_num=17310.9395, triplet_mean_dist=2.1964, softmax_loss=1.2663, softmax_accuracy=0.9027, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=344.8000, affine_loss_sum=0.0147
[2022-11-05 21:05:48] [INFO]: Iteration 23000, Cost 70.79s, triplet_loss=0.1811, triplet_hard_loss=1.1072, triplet_loss_num=17227.4824, triplet_mean_dist=2.1938, softmax_loss=1.2851, softmax_accuracy=0.8944, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=339.9000, affine_loss_sum=0.0143
[2022-11-05 21:06:58] [INFO]: Iteration 23100, Cost 70.36s, triplet_loss=0.1801, triplet_hard_loss=1.0909, triplet_loss_num=17265.6543, triplet_mean_dist=2.1897, softmax_loss=1.2677, softmax_accuracy=0.9006, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=339.9400, affine_loss_sum=0.0144
[2022-11-05 21:08:08] [INFO]: Iteration 23200, Cost 70.42s, triplet_loss=0.1807, triplet_hard_loss=1.0934, triplet_loss_num=17003.1367, triplet_mean_dist=2.2073, softmax_loss=1.2618, softmax_accuracy=0.9044, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=344.3800, affine_loss_sum=0.0146
[2022-11-05 21:09:19] [INFO]: Iteration 23300, Cost 71.08s, triplet_loss=0.1809, triplet_hard_loss=1.1010, triplet_loss_num=17978.5703, triplet_mean_dist=2.1898, softmax_loss=1.2734, softmax_accuracy=0.8991, affine_affineMatrixloss=0.0149, affine_affineTransloss=0.0008, affine_loss_num=339.3900, affine_loss_sum=0.0149
[2022-11-05 21:10:30] [INFO]: Iteration 23400, Cost 70.13s, triplet_loss=0.1815, triplet_hard_loss=1.1020, triplet_loss_num=18083.3477, triplet_mean_dist=2.1878, softmax_loss=1.2858, softmax_accuracy=0.8964, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=333.1600, affine_loss_sum=0.0146
[2022-11-05 21:11:39] [INFO]: Iteration 23500, Cost 69.88s, triplet_loss=0.1808, triplet_hard_loss=1.0995, triplet_loss_num=17038.4453, triplet_mean_dist=2.2018, softmax_loss=1.2734, softmax_accuracy=0.9003, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=344.8200, affine_loss_sum=0.0144
[2022-11-05 21:12:49] [INFO]: Iteration 23600, Cost 69.75s, triplet_loss=0.1809, triplet_hard_loss=1.1007, triplet_loss_num=17906.7754, triplet_mean_dist=2.1890, softmax_loss=1.2783, softmax_accuracy=0.8978, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=347.5900, affine_loss_sum=0.0144
[2022-11-05 21:13:59] [INFO]: Iteration 23700, Cost 70.23s, triplet_loss=0.1811, triplet_hard_loss=1.0998, triplet_loss_num=17904.6016, triplet_mean_dist=2.1951, softmax_loss=1.2873, softmax_accuracy=0.8942, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=335.3300, affine_loss_sum=0.0145
[2022-11-05 21:15:10] [INFO]: Iteration 23800, Cost 70.87s, triplet_loss=0.1815, triplet_hard_loss=1.1023, triplet_loss_num=17833.8945, triplet_mean_dist=2.1913, softmax_loss=1.2827, softmax_accuracy=0.8942, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=340.8800, affine_loss_sum=0.0145
[2022-11-05 21:16:21] [INFO]: Iteration 23900, Cost 70.93s, triplet_loss=0.1820, triplet_hard_loss=1.1094, triplet_loss_num=18020.1914, triplet_mean_dist=2.1839, softmax_loss=1.2974, softmax_accuracy=0.8903, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=334.5700, affine_loss_sum=0.0149
[2022-11-05 21:17:31] [INFO]: Iteration 24000, Cost 69.94s, triplet_loss=0.1803, triplet_hard_loss=1.0993, triplet_loss_num=17463.1016, triplet_mean_dist=2.1907, softmax_loss=1.2885, softmax_accuracy=0.8954, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=338.4900, affine_loss_sum=0.0145
[2022-11-05 21:18:41] [INFO]: Iteration 24100, Cost 69.87s, triplet_loss=0.1819, triplet_hard_loss=1.1027, triplet_loss_num=18117.1504, triplet_mean_dist=2.1832, softmax_loss=1.2785, softmax_accuracy=0.8993, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=350.5400, affine_loss_sum=0.0146
[2022-11-05 21:19:51] [INFO]: Iteration 24200, Cost 70.31s, triplet_loss=0.1809, triplet_hard_loss=1.1025, triplet_loss_num=17891.1094, triplet_mean_dist=2.1787, softmax_loss=1.2681, softmax_accuracy=0.9002, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=346.5700, affine_loss_sum=0.0144
[2022-11-05 21:21:01] [INFO]: Iteration 24300, Cost 70.01s, triplet_loss=0.1811, triplet_hard_loss=1.1001, triplet_loss_num=17511.8301, triplet_mean_dist=2.1868, softmax_loss=1.2822, softmax_accuracy=0.8979, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=342.0400, affine_loss_sum=0.0144
[2022-11-05 21:22:12] [INFO]: Iteration 24400, Cost 71.00s, triplet_loss=0.1809, triplet_hard_loss=1.0986, triplet_loss_num=17631.3594, triplet_mean_dist=2.1938, softmax_loss=1.2822, softmax_accuracy=0.8999, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=330.1900, affine_loss_sum=0.0148
[2022-11-05 21:23:22] [INFO]: Iteration 24500, Cost 69.65s, triplet_loss=0.1800, triplet_hard_loss=1.0926, triplet_loss_num=17128.9609, triplet_mean_dist=2.2053, softmax_loss=1.2703, softmax_accuracy=0.9005, affine_affineMatrixloss=0.0141, affine_affineTransloss=0.0008, affine_loss_num=343.1600, affine_loss_sum=0.0141
[2022-11-05 21:24:31] [INFO]: Iteration 24600, Cost 69.15s, triplet_loss=0.1814, triplet_hard_loss=1.1055, triplet_loss_num=17560.7461, triplet_mean_dist=2.1942, softmax_loss=1.2796, softmax_accuracy=0.8954, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=339.1200, affine_loss_sum=0.0147
[2022-11-05 21:25:41] [INFO]: Iteration 24700, Cost 69.99s, triplet_loss=0.1797, triplet_hard_loss=1.0950, triplet_loss_num=17659.0703, triplet_mean_dist=2.1905, softmax_loss=1.2695, softmax_accuracy=0.9029, affine_affineMatrixloss=0.0140, affine_affineTransloss=0.0007, affine_loss_num=341.6900, affine_loss_sum=0.0141
[2022-11-05 21:26:51] [INFO]: Iteration 24800, Cost 70.06s, triplet_loss=0.1817, triplet_hard_loss=1.1023, triplet_loss_num=17626.1465, triplet_mean_dist=2.2027, softmax_loss=1.2835, softmax_accuracy=0.8995, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=334.3900, affine_loss_sum=0.0147
[2022-11-05 21:28:01] [INFO]: Iteration 24900, Cost 70.01s, triplet_loss=0.1809, triplet_hard_loss=1.0977, triplet_loss_num=17123.5391, triplet_mean_dist=2.2046, softmax_loss=1.2777, softmax_accuracy=0.8977, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=329.8400, affine_loss_sum=0.0146
[2022-11-05 21:29:11] [INFO]: Iteration 25000, Cost 69.79s, triplet_loss=0.1805, triplet_hard_loss=1.0991, triplet_loss_num=17498.0098, triplet_mean_dist=2.1925, softmax_loss=1.2755, softmax_accuracy=0.8987, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=333.7500, affine_loss_sum=0.0145
[2022-11-05 21:30:21] [INFO]: Iteration 25100, Cost 70.09s, triplet_loss=0.1805, triplet_hard_loss=1.0983, triplet_loss_num=17578.0234, triplet_mean_dist=2.1892, softmax_loss=1.2763, softmax_accuracy=0.8978, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=337.9900, affine_loss_sum=0.0146
[2022-11-05 21:31:32] [INFO]: Iteration 25200, Cost 70.53s, triplet_loss=0.1803, triplet_hard_loss=1.0900, triplet_loss_num=16968.0039, triplet_mean_dist=2.2083, softmax_loss=1.2833, softmax_accuracy=0.8974, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=345.6500, affine_loss_sum=0.0147
[2022-11-05 21:32:43] [INFO]: Iteration 25300, Cost 71.23s, triplet_loss=0.1811, triplet_hard_loss=1.0993, triplet_loss_num=16923.2246, triplet_mean_dist=2.2035, softmax_loss=1.2679, softmax_accuracy=0.9011, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=336.7300, affine_loss_sum=0.0147
[2022-11-05 21:33:54] [INFO]: Iteration 25400, Cost 71.09s, triplet_loss=0.1808, triplet_hard_loss=1.0950, triplet_loss_num=17459.3809, triplet_mean_dist=2.1923, softmax_loss=1.2736, softmax_accuracy=0.9001, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=346.2000, affine_loss_sum=0.0145
[2022-11-05 21:35:04] [INFO]: Iteration 25500, Cost 70.19s, triplet_loss=0.1799, triplet_hard_loss=1.0942, triplet_loss_num=17655.9160, triplet_mean_dist=2.1920, softmax_loss=1.2818, softmax_accuracy=0.8972, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=336.5300, affine_loss_sum=0.0149
[2022-11-05 21:36:14] [INFO]: Iteration 25600, Cost 70.14s, triplet_loss=0.1795, triplet_hard_loss=1.0916, triplet_loss_num=17047.1621, triplet_mean_dist=2.2056, softmax_loss=1.2745, softmax_accuracy=0.8999, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=339.7100, affine_loss_sum=0.0147
[2022-11-05 21:37:23] [INFO]: Iteration 25700, Cost 69.00s, triplet_loss=0.1806, triplet_hard_loss=1.0953, triplet_loss_num=17086.6230, triplet_mean_dist=2.2081, softmax_loss=1.2682, softmax_accuracy=0.9026, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=341.6000, affine_loss_sum=0.0145
[2022-11-05 21:38:34] [INFO]: Iteration 25800, Cost 70.51s, triplet_loss=0.1796, triplet_hard_loss=1.0942, triplet_loss_num=17103.1680, triplet_mean_dist=2.2018, softmax_loss=1.2714, softmax_accuracy=0.8993, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=349.5000, affine_loss_sum=0.0144
[2022-11-05 21:39:44] [INFO]: Iteration 25900, Cost 70.26s, triplet_loss=0.1805, triplet_hard_loss=1.0962, triplet_loss_num=17849.4805, triplet_mean_dist=2.1951, softmax_loss=1.2809, softmax_accuracy=0.8963, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=328.2200, affine_loss_sum=0.0144
[2022-11-05 21:40:54] [INFO]: Iteration 26000, Cost 70.42s, triplet_loss=0.1808, triplet_hard_loss=1.0980, triplet_loss_num=17301.5684, triplet_mean_dist=2.2037, softmax_loss=1.2776, softmax_accuracy=0.8975, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=345.4600, affine_loss_sum=0.0144
[2022-11-05 21:42:04] [INFO]: Iteration 26100, Cost 69.66s, triplet_loss=0.1807, triplet_hard_loss=1.0991, triplet_loss_num=17624.0020, triplet_mean_dist=2.1948, softmax_loss=1.2819, softmax_accuracy=0.8967, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=346.6600, affine_loss_sum=0.0146
[2022-11-05 21:43:15] [INFO]: Iteration 26200, Cost 70.62s, triplet_loss=0.1805, triplet_hard_loss=1.0963, triplet_loss_num=17657.5195, triplet_mean_dist=2.1931, softmax_loss=1.2693, softmax_accuracy=0.9006, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=343.6200, affine_loss_sum=0.0148
[2022-11-05 21:44:26] [INFO]: Iteration 26300, Cost 71.07s, triplet_loss=0.1804, triplet_hard_loss=1.0965, triplet_loss_num=17103.0645, triplet_mean_dist=2.2005, softmax_loss=1.2610, softmax_accuracy=0.9048, affine_affineMatrixloss=0.0142, affine_affineTransloss=0.0008, affine_loss_num=345.8900, affine_loss_sum=0.0143
[2022-11-05 21:45:36] [INFO]: Iteration 26400, Cost 70.25s, triplet_loss=0.1810, triplet_hard_loss=1.0995, triplet_loss_num=16922.9395, triplet_mean_dist=2.2079, softmax_loss=1.2606, softmax_accuracy=0.9053, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=332.0000, affine_loss_sum=0.0149
[2022-11-05 21:46:47] [INFO]: Iteration 26500, Cost 70.62s, triplet_loss=0.1798, triplet_hard_loss=1.0934, triplet_loss_num=17538.0508, triplet_mean_dist=2.1931, softmax_loss=1.2811, softmax_accuracy=0.8979, affine_affineMatrixloss=0.0149, affine_affineTransloss=0.0008, affine_loss_num=339.6600, affine_loss_sum=0.0150
[2022-11-05 21:47:57] [INFO]: Iteration 26600, Cost 70.29s, triplet_loss=0.1805, triplet_hard_loss=1.0956, triplet_loss_num=17497.7656, triplet_mean_dist=2.2032, softmax_loss=1.2702, softmax_accuracy=0.9021, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=339.1200, affine_loss_sum=0.0145
[2022-11-05 21:49:07] [INFO]: Iteration 26700, Cost 70.23s, triplet_loss=0.1799, triplet_hard_loss=1.0905, triplet_loss_num=16905.6387, triplet_mean_dist=2.2110, softmax_loss=1.2752, softmax_accuracy=0.8997, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=334.0100, affine_loss_sum=0.0144
[2022-11-05 21:50:18] [INFO]: Iteration 26800, Cost 70.27s, triplet_loss=0.1821, triplet_hard_loss=1.1007, triplet_loss_num=17031.8633, triplet_mean_dist=2.2143, softmax_loss=1.2785, softmax_accuracy=0.8976, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=343.5600, affine_loss_sum=0.0149
[2022-11-05 21:51:28] [INFO]: Iteration 26900, Cost 70.13s, triplet_loss=0.1798, triplet_hard_loss=1.0909, triplet_loss_num=16971.2578, triplet_mean_dist=2.2061, softmax_loss=1.2694, softmax_accuracy=0.9018, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=330.8200, affine_loss_sum=0.0144
[2022-11-05 21:52:38] [INFO]: Iteration 27000, Cost 70.14s, triplet_loss=0.1810, triplet_hard_loss=1.0997, triplet_loss_num=16930.0059, triplet_mean_dist=2.2058, softmax_loss=1.2831, softmax_accuracy=0.8956, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=339.9600, affine_loss_sum=0.0146
[2022-11-05 21:53:48] [INFO]: Iteration 27100, Cost 70.68s, triplet_loss=0.1804, triplet_hard_loss=1.0918, triplet_loss_num=17275.8223, triplet_mean_dist=2.2103, softmax_loss=1.2810, softmax_accuracy=0.8987, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=337.9900, affine_loss_sum=0.0146
[2022-11-05 21:54:59] [INFO]: Iteration 27200, Cost 70.28s, triplet_loss=0.1806, triplet_hard_loss=1.0978, triplet_loss_num=16898.3203, triplet_mean_dist=2.2150, softmax_loss=1.2875, softmax_accuracy=0.8954, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=335.3600, affine_loss_sum=0.0147
[2022-11-05 21:56:08] [INFO]: Iteration 27300, Cost 69.63s, triplet_loss=0.1801, triplet_hard_loss=1.0961, triplet_loss_num=17257.0957, triplet_mean_dist=2.2085, softmax_loss=1.2805, softmax_accuracy=0.8977, affine_affineMatrixloss=0.0140, affine_affineTransloss=0.0007, affine_loss_num=331.3000, affine_loss_sum=0.0141
[2022-11-05 21:57:19] [INFO]: Iteration 27400, Cost 70.49s, triplet_loss=0.1805, triplet_hard_loss=1.0990, triplet_loss_num=17515.0312, triplet_mean_dist=2.2032, softmax_loss=1.2845, softmax_accuracy=0.8935, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=342.3200, affine_loss_sum=0.0145
